Date,Value
1960,1.83286768126466
1961,-1.01552778731319
1962,0.820455548748518
1963,2.45764740395145
1964,2.32068298706855
1965,2.38136810251949
1966,2.78733183821693
1967,2.5706976197388
1968,2.61090262648529
1969,2.74000210569558
1970,2.76167556645304
1971,2.74691554961857
1972,2.45735692952286
1973,2.28339536396383
1974,2.06595501335632
1975,1.76639178162482
1976,1.54733797287665
1977,1.36277947570678
1978,1.33818233834084
1979,1.33392795351687
1980,1.25422105193987
1981,1.28095234429252
1982,1.47267476016581
1983,1.4449496950092
1984,1.31206876113779
1985,1.36169911825369
1986,1.48739892914903
1987,1.6036050865576
1988,1.61007108578698
1989,1.53316999599862
1990,1.46730321087928
1991,1.36443400840349
1992,1.2255362283362
1993,1.14961943083465
1994,1.13026063215591
1995,1.08650915088974
1996,1.04814151412165
1997,1.02345002419879
1998,0.959550406298151
1999,0.865851392993279
2000,0.787956592953992
2001,0.726380637838525
2002,0.669999567758626
2003,0.622860936133583
2004,0.593932815112141
2005,0.588124989556992
2006,0.558374367373002
2007,0.522271866392275
2008,0.51238693163744
2009,0.497381400884935
2010,0.482959688678361
2011,0.47915045424996
2012,0.487231117971201
2013,0.49370963351136
2014,
